timestamp_s,CH0,CH1
0.0,0,0
0.00041505,0,1
0.0009151,0,0
0.00141495,0,1
0.00191495,0,0
0.0024148,0,1
0.00291485,0,0
0.00341465,0,1
0.0039147,0,0
0.00441445,0,1
0.0049145,0,0
0.00541425,0,1
0.0059143,0,0
0.00641405,0,1
0.0069141,0,0
0.0074139,0,1
0.00791395,0,0
0.00841375,0,1
0.0089138,0,0
0.00941365,0,1
0.00991365,0,0
0.0104134,0,1
0.01091345,0,0
0.0114132,0,1
0.01191325,0,0
0.012413,0,1
0.01291305,0,0
0.01341285,0,1
0.0139129,0,0
0.01441275,0,1
0.0149128,0,0
0.01541265,0,1
0.01591275,0,0
0.0164126,0,1
0.0169127,0,0
0.01741255,0,1
0.01791265,0,0
0.0184125,0,1
0.01891265,0,0
0.01941245,0,1
0.0199125,0,0
0.0204123,0,1
0.02091235,0,0
0.02141215,0,1
0.0219122,0,0
0.02241195,0,1
0.02291205,0,0
0.02341185,0,1
0.02391185,0,0
0.02441165,0,1
0.0249117,0,0
0.0254115,0,1
0.0259115,0,0
0.02641125,0,1
0.0269113,0,0
0.02741105,0,1
0.02791115,0,0
0.0284109,0,1
0.028911,0,0
0.0294108,0,1
0.02991085,0,0
0.03041065,0,1
0.0309107,0,0
0.0314105,0,1
0.03191055,0,0
0.03241035,0,1
0.03291045,0,0
0.03341025,0,1
0.0339103,0,0
0.03441015,0,1
0.03491025,0,0
0.03541005,0,1
0.03591015,0,0
0.03641,0,1
0.0369101,0,0
0.03740995,0,1
0.03791,0,0
0.0384098,0,1
0.03890985,0,0
0.03940965,0,1
0.0399097,0,0
0.0404095,0,1
0.0409096,0,0
0.04140945,0,1
0.0419095,0,0
0.0424093,0,1
0.0429094,0,0
0.04340925,0,1
0.0439093,0,0
0.0444091,0,1
0.0449092,0,0
0.04540905,0,1
0.04590915,0,0
0.046409,0,1
0.046909,0,0
0.04740895,0,1
0.0479091,0,0
0.0484091,0,1
0.04890905,0,0
0.0494089,0,1
0.04990905,0,0
0.05000005,1,0
0.05040875,1,1
0.05090875,1,0
0.0514087,1,1
0.05190865,1,0
0.0524085,1,1
0.0529085,1,0
0.0534083,1,1
0.05390825,1,0
0.054408,1,1
0.05490805,1,0
0.0554079,1,1
0.0559082,1,0
0.0564083,1,1
0.05690795,1,0
0.0574078,1,1
0.0579079,1,0
0.05840775,1,1
0.05890775,1,0
0.05940755,1,1
0.05990775,1,0
0.06040745,1,1
0.0606518,0,1
0.06090765,0,0
0.0614075,0,1
0.0619076,0,0
0.0624075,0,1
0.0629077,0,0
0.0634072,0,1
0.0639076,0,0
0.06440705,0,1
0.0649071,0,0
0.06540715,0,1
0.0659068,0,0
0.0664066,0,1
0.06690665,0,0
0.06740645,0,1
0.0679067,0,0
0.0684065,0,1
0.0689064,0,0
0.0694062,0,1
0.06990625,0,0
0.070406,0,1
0.07090605,0,0
0.07140585,0,1
0.0719059,0,0
0.0724057,0,1
0.0729057,0,0
0.0734055,0,1
0.07390555,0,0
0.0744054,0,1
0.07490545,0,0
0.07540525,0,1
0.0759053,0,0
0.07640505,0,1
0.0769051,0,0
0.0774049,0,1
0.07790495,0,0
0.0784048,0,1
0.07890485,0,0
0.07940465,0,1
0.0799047,0,0
0.0804045,0,1
0.08090455,0,0
0.0814044,0,1
0.08190445,0,0
0.0824042,0,1
0.08290425,0,0
0.083404,0,1
0.083904,0,0
0.08440375,0,1
0.08490375,0,0
0.08540355,0,1
0.0859036,0,0
0.08640335,0,1
0.0869034,0,0
0.0874032,0,1
0.08790325,0,0
0.08840305,0,1
0.08890305,0,0
0.08940285,0,1
0.0899029,0,0
0.0904027,0,1
0.0909027,0,0
0.0914025,0,1
0.09190255,0,0
0.0924023,0,1
0.0929023,0,0
0.0934021,0,1
0.09390215,0,0
0.09440195,0,1
0.09490195,0,0
0.0954018,0,1
0.0959019,0,0
0.0964017,0,1
0.0969017,0,0
0.09740145,0,1
0.0979015,0,0
0.0984013,0,1
0.09890135,0,0
0.0994012,0,1
0.0999013,0,0
0.10040105,0,1
0.1009011,0,0
0.10140085,0,1
0.1019009,0,0
0.10240065,0,1
0.1029007,0,0
0.10340055,0,1
0.1039006,0,0
0.1044004,0,1
0.1049004,0,0
0.1054002,0,1
0.10590025,0,0
0.10640005,0,1
0.1069001,0,0
0.10739995,0,1
0.1079,0,0
0.1083998,0,1
0.10889985,0,0
0.10939965,0,1
0.1098997,0,0
0.11039945,0,1
0.11089955,0,0
0.11139935,0,1
0.1118994,0,0
0.1123991,0,1
0.11289915,0,0
0.1133989,0,1
0.11389895,0,0
0.11439875,0,1
0.1148988,0,0
0.11539865,0,1
0.1158987,0,0
0.1163985,0,1
0.11689855,0,0
0.1173983,0,1
0.1178983,0,0
0.1183981,0,1
0.1188981,0,0
0.1193979,0,1
0.1198979,0,0
0.1203977,0,1
0.12089775,0,0
0.12139755,0,1
0.12189755,0,0
0.12239735,0,1
0.12289735,0,0
0.12339715,0,1
0.12389725,0,0
0.12439705,0,1
0.1248971,0,0
0.1253969,0,1
0.12589695,0,0
0.12639675,0,1
0.12689685,0,0
0.1273966,0,1
0.1278966,0,0
0.12839635,0,1
0.12889635,0,0
0.1293961,0,1
0.12989615,0,0
0.13039595,0,1
0.13089595,0,0
0.1313957,0,1
0.13189575,0,0
0.13239555,0,1
0.1328956,0,0
0.1333953,0,1
0.1338953,0,0
0.1343951,0,1
0.1348951,0,0
0.1353949,0,1
0.13589495,0,0
0.13639475,0,1
0.1368948,0,0
0.13739455,0,1
0.1378946,0,0
0.1383944,0,1
0.1388944,0,0
0.13939415,0,1
0.13989415,0,0
0.1403939,0,1
0.1408939,0,0
0.14139365,0,1
0.14189365,0,0
0.1423934,0,1
0.14289345,0,0
0.14339325,0,1
0.14389335,0,0
0.1443931,0,1
0.14489315,0,0
0.14539295,0,1
0.14589295,0,0
0.14639275,0,1
0.1468928,0,0
0.14739255,0,1
0.1478926,0,0
0.14839235,0,1
0.1488924,0,0
0.14939215,0,1
