timestamp_s,CH0,CH1
0.0,0,1
0.00038065,0,0
0.00088025,0,1
0.00138005,0,0
0.00187965,0,1
0.0023795,0,0
0.0028791,0,1
0.00337895,0,0
0.00387855,0,1
0.00437845,0,0
0.00487815,0,1
0.00537805,0,0
0.00587775,0,1
0.0063776,0,0
0.0068772,0,1
0.00737705,0,0
0.0078767,0,1
0.0083766,0,0
0.00887625,0,1
0.0093761,0,0
0.0098757,0,1
0.0103756,0,0
0.01087525,0,1
0.01137515,0,0
0.0118748,0,1
0.0123747,0,0
0.0128743,0,1
0.0133742,0,0
0.01387385,0,1
0.0143737,0,0
0.01487335,0,1
0.0153732,0,0
0.01587285,0,1
0.01637275,0,0
0.01687235,0,1
0.0173722,0,0
0.0178718,0,1
0.01837165,0,0
0.01887125,0,1
0.0193711,0,0
0.01987075,0,1
0.02037065,0,0
0.02087025,0,1
0.02137015,0,0
0.0218698,0,1
0.0223697,0,0
0.02286935,0,1
0.02336925,0,0
0.0238689,0,1
0.02436875,0,0
0.02486825,0,1
0.02536805,0,0
0.02586765,0,1
0.02636745,0,0
0.02686705,0,1
0.02736695,0,0
0.02786655,0,1
0.02836645,0,0
0.0288661,0,1
0.02936595,0,0
0.0298656,0,1
0.03036545,0,0
0.0308651,0,1
0.03136495,0,0
0.03186455,0,1
0.03236445,0,0
0.03286405,0,1
0.03336395,0,0
0.0338636,0,1
0.03436345,0,0
0.03486305,0,1
0.03536295,0,0
0.0358625,0,1
0.03636235,0,0
0.03686195,0,1
0.03736175,0,0
0.03786135,0,1
0.03836125,0,0
0.03886085,0,1
0.03936065,0,0
0.03986025,0,1
0.04036005,0,0
0.0408596,0,1
0.0413594,0,0
0.04185905,0,1
0.04235885,0,0
0.04285845,0,1
0.0433583,0,0
0.04385785,0,1
0.0443577,0,0
0.0448573,0,1
0.04535715,0,0
0.0458568,0,1
0.0463566,0,0
0.0468562,0,1
0.04735655,0,0
0.04785575,0,1
0.0483556,0,0
0.0488552,0,1
0.04935505,0,0
0.04985465,0,1
0.0500018,1,1
0.05035445,1,0
0.0508541,1,1
0.05135425,1,0
0.0518536,1,1
0.0523535,1,0
0.05285315,1,1
0.0533534,1,0
0.0538527,1,1
0.05435255,1,0
0.05485215,1,1
0.0550592,0,1
0.0553521,0,0
0.0558518,0,1
0.05635175,0,0
0.05685145,0,1
0.0573514,0,0
0.05785145,0,1
0.058351,0,0
0.0588507,0,1
0.0593506,0,0
0.05985025,0,1
0.06035015,0,0
0.0608497,0,1
0.06134955,0,0
0.0618492,0,1
0.0623491,0,0
0.06284875,0,1
0.0633487,0,0
0.06384835,0,1
0.06434825,0,0
0.0648479,0,1
0.0653478,0,0
0.06584745,0,1
0.06634735,0,0
0.066847,0,1
0.0673469,0,0
0.0678466,0,1
0.06834655,0,0
0.0688462,0,1
0.06934615,0,0
0.06984585,0,1
0.07034575,0,0
0.07084545,0,1
0.0713454,0,0
0.0718451,0,1
0.072345,0,0
0.07284465,0,1
0.0733446,0,0
0.07384425,0,1
0.0743442,0,0
0.07484385,0,1
0.07534375,0,0
0.0758435,0,1
0.0763434,0,0
0.0768431,0,1
0.077343,0,0
0.0778427,0,1
0.07834265,0,0
0.07884235,0,1
0.07934225,0,0
0.0798419,0,1
0.0803419,0,0
0.0808416,0,1
0.08134155,0,0
0.08184125,0,1
0.08234115,0,0
0.0828408,0,1
0.08334075,0,0
0.08384045,0,1
0.08434035,0,0
0.08484005,0,1
0.08533995,0,0
0.08583965,0,1
0.08633955,0,0
0.0868392,0,1
0.0873391,0,0
0.0878388,0,1
0.08833875,0,0
0.08883845,0,1
0.0893384,0,0
0.08983805,0,1
0.09033805,0,0
0.09083775,0,1
0.0913377,0,0
0.0918374,0,1
0.0923373,0,0
0.092837,0,1
0.093337,0,0
0.09383665,0,1
0.0943366,0,0
0.09483625,0,1
0.09533615,0,0
0.09583585,0,1
0.09633575,0,0
0.0968354,0,1
0.09733525,0,0
0.0978349,0,1
0.09833475,0,0
0.0988344,0,1
0.0993343,0,0
0.09983395,0,1
0.10033385,0,0
0.1008335,0,1
0.1013335,0,0
0.10183315,0,1
0.10233305,0,0
0.10283275,0,1
0.1033327,0,0
0.10383235,0,1
0.1043323,0,0
0.104832,0,1
0.10533185,0,0
0.1058316,0,1
0.1063315,0,0
0.1068312,0,1
0.1073312,0,0
0.1078309,0,1
0.10833085,0,0
0.10883055,0,1
0.1093305,0,0
0.1098302,0,1
0.11033015,0,0
0.1108299,0,1
0.1113298,0,0
0.11182955,0,1
0.1123295,0,0
0.1128292,0,1
0.1133292,0,0
0.1138289,0,1
0.11432885,0,0
0.11482855,0,1
0.1153284,0,0
0.1158281,0,1
0.116328,0,0
0.1168277,0,1
0.1173276,0,0
0.1178272,0,1
0.11832715,0,0
0.11882685,0,1
0.1193268,0,0
0.11982655,0,1
0.12032655,0,0
0.12082625,0,1
0.12132625,0,0
0.121826,0,1
0.12232595,0,0
0.12282565,0,1
0.12332565,0,0
0.1238254,0,1
0.1243254,0,0
0.12482515,0,1
0.12532515,0,0
0.1258249,0,1
0.1263249,0,0
0.1268246,0,1
0.12732455,0,0
0.12782425,0,1
0.1283242,0,0
0.1288239,0,1
0.12932385,0,0
0.1298236,0,1
0.1303236,0,0
0.13082335,0,1
0.1313233,0,0
0.1318231,0,1
0.13232305,0,0
0.1328228,0,1
0.1333228,0,0
0.13382255,0,1
0.1343225,0,0
0.1348222,0,1
0.1353221,0,0
0.13582185,0,1
0.1363218,0,0
0.1368215,0,1
0.13732145,0,0
0.1378212,0,1
0.1383212,0,0
0.1388209,0,1
0.1393209,0,0
0.13982065,0,1
0.1403206,0,0
0.14082035,0,1
0.1413203,0,0
0.14182,0,1
0.1423199,0,0
0.1428196,0,1
0.1433196,0,0
0.14381935,0,1
0.14431935,0,0
0.14481905,0,1
0.14531905,0,0
0.1458188,0,1
0.1463188,0,0
0.14681855,0,1
0.1473186,0,0
0.1478183,0,1
0.14831825,0,0
0.148818,0,1
0.14931795,0,0
0.1498176,0,1
0.1503176,0,0
0.15081735,0,1
0.15131735,0,0
0.15181705,0,1
0.15231705,0,0
0.15281675,0,1
0.1533167,0,0
0.1538164,0,1
0.15431635,0,0
0.15481605,0,1
0.155316,0,0
0.1558157,0,1
0.15631565,0,0
0.15681535,0,1
0.15731525,0,0
0.15781505,0,1
0.158315,0,0
0.15881475,0,1
0.1593147,0,0
0.15981445,0,1
0.16031445,0,0
0.1608142,0,1
0.1613142,0,0
0.1618139,0,1
0.16231385,0,0
0.16281355,0,1
0.1633135,0,0
0.16381315,0,1
0.1643131,0,0
0.1648128,0,1
0.16531275,0,0
0.1658125,0,1
0.16631245,0,0
0.16681215,0,1
0.1673121,0,0
0.1678118,0,1
0.16831175,0,0
0.1688115,0,1
0.16931145,0,0
0.16981115,0,1
0.1703111,0,0
0.1708108,0,1
0.17131075,0,0
0.1718105,0,1
0.1723105,0,0
0.1728102,0,1
0.17331015,0,0
0.1738098,0,1
0.17430975,0,0
0.1748095,0,1
0.17530945,0,0
0.17580915,0,1
0.1763091,0,0
0.17680885,0,1
0.1773088,0,0
0.1778085,0,1
0.1783085,0,0
0.17880825,0,1
0.17930815,0,0
0.17980785,0,1
0.1803079,0,0
0.1808076,0,1
0.1813076,0,0
0.1818073,0,1
0.18230725,0,0
0.18280695,0,1
0.1833069,0,0
0.18380655,0,1
0.1843065,0,0
0.18480615,0,1
0.18530605,0,0
0.18580575,0,1
0.18630575,0,0
0.18680545,0,1
0.1873054,0,0
0.1878051,0,1
0.188305,0,0
0.1888047,0,1
0.1893047,0,0
0.1898044,0,1
0.1903043,0,0
0.190804,0,1
0.19130395,0,0
0.19180365,0,1
0.1923036,0,0
0.1928033,0,1
0.1933033,0,0
0.193803,0,1
0.194303,0,0
0.19480275,0,1
0.19530275,0,0
0.19580245,0,1
0.19630245,0,0
0.19680225,0,1
0.19730225,0,0
0.197802,0,1
0.198302,0,0
0.19880175,0,1
0.1993018,0,0
0.1998015,0,1
0.20030155,0,0
0.20080135,0,1
0.2013014,0,0
0.2018012,0,1
0.2023012,0,0
0.20280095,0,1
0.20330095,0,0
0.2038007,0,1
0.20430075,0,0
0.20480055,0,1
0.20530055,0,0
0.20580035,0,1
0.20630035,0,0
0.20680015,0,1
0.2073001,0,0
0.20779985,0,1
0.20829985,0,0
0.2087996,0,1
0.2092996,0,0
0.2097994,0,1
0.2102994,0,0
0.21079915,0,1
0.21129915,0,0
0.2117989,0,1
0.2122989,0,0
0.2127987,0,1
0.21329865,0,0
0.2137984,0,1
0.2142984,0,0
0.21479815,0,1
0.21529815,0,0
0.2157979,0,1
0.2162979,0,0
0.21679765,0,1
0.2172977,0,0
0.21779745,0,1
0.21829745,0,0
0.2187972,0,1
0.21929725,0,0
0.21979705,0,1
0.22029705,0,0
0.2207968,0,1
0.22129675,0,0
0.22179645,0,1
0.2222964,0,0
0.2227962,0,1
0.2232962,0,0
0.22379595,0,1
0.22429595,0,0
0.2247957,0,1
0.2252957,0,0
0.22579545,0,1
0.22629545,0,0
0.2267952,0,1
0.2272952,0,0
0.2277949,0,1
0.2282949,0,0
0.22879465,0,1
0.22929455,0,0
0.2297943,0,1
0.23029435,0,0
0.23079415,0,1
0.23129415,0,0
0.23179395,0,1
0.23229395,0,0
0.23279375,0,1
0.2332938,0,0
0.2337936,0,1
0.2342936,0,0
0.2347934,0,1
0.23529345,0,0
0.2357932,0,1
0.2362933,0,0
0.23679305,0,1
0.23729305,0,0
0.2377928,0,1
0.23829285,0,0
0.2387926,0,1
0.23929255,0,0
0.23979225,0,1
0.24029225,0,0
0.24079205,0,1
0.24129195,0,0
0.24179165,0,1
0.2422916,0,0
0.2427913,0,1
0.2432913,0,0
0.24379105,0,1
0.24429105,0,0
0.2447908,0,1
0.2452908,0,0
0.24579055,0,1
0.24629055,0,0
0.2467903,0,1
0.2472903,0,0
0.24779005,0,1
0.24829,0,0
0.2487897,0,1
0.24928965,0,0
0.2497893,0,1
0.25028925,0,0
0.250789,0,1
0.251289,0,0
0.2517887,0,1
0.25228865,0,0
0.2527884,0,1
0.2532884,0,0
0.25378815,0,1
0.2542881,0,0
0.25478785,0,1
0.2552878,0,0
0.2557875,0,1
0.2562875,0,0
0.25678725,0,1
0.25728725,0,0
0.257787,0,1
0.25828705,0,0
0.25878675,0,1
0.25928675,0,0
0.25978645,0,1
0.2602864,0,0
0.26078605,0,1
0.26128605,0,0
0.2617858,0,1
0.2622857,0,0
0.26278545,0,1
0.26328545,0,0
0.2637852,0,1
0.2642852,0,0
0.26478495,0,1
0.26528495,0,0
0.26578475,0,1
0.26628475,0,0
0.2667845,0,1
0.2672845,0,0
0.26778425,0,1
0.26828425,0,0
0.26878395,0,1
0.26928395,0,0
0.26978365,0,1
0.27028365,0,0
0.27078335,0,1
0.2712833,0,0
0.27178295,0,1
0.27228285,0,0
0.2727825,0,1
0.2732824,0,0
0.27378205,0,1
0.27428195,0,0
0.2747817,0,1
0.27528165,0,0
0.27578135,0,1
0.27628135,0,0
0.2767811,0,1
0.2772811,0,0
0.2777808,0,1
0.2782808,0,0
0.2787805,0,1
0.2792805,0,0
0.2797802,0,1
0.2802802,0,0
0.2807799,0,1
0.28127985,0,0
0.28177955,0,1
0.2822795,0,0
0.2827792,0,1
0.2832792,0,0
0.28377885,0,1
0.28427885,0,0
0.28477855,0,1
0.2852785,0,0
0.2857782,0,1
0.28627815,0,0
0.2867778,0,1
0.28727775,0,0
0.2877775,0,1
0.2882774,0,0
0.28877705,0,1
0.289277,0,0
0.2897767,0,1
0.29027665,0,0
0.29077635,0,1
0.2912762,0,0
0.2917759,0,1
0.2922759,0,0
0.29277565,0,1
0.29327565,0,0
0.2937754,0,1
0.2942754,0,0
0.2947751,0,1
0.29527505,0,0
0.29577475,0,1
0.2962747,0,0
0.29677445,0,1
0.2972744,0,0
0.29777415,0,1
0.29827415,0,0
0.29877385,0,1
0.29927385,0,0
0.2997736,0,1
0.30027355,0,0
0.3007733,0,1
0.3012733,0,0
0.3017731,0,1
0.30227305,0,0
0.3027728,0,1
0.3032728,0,0
0.30377255,0,1
0.3042725,0,0
0.30477225,0,1
0.3052722,0,0
0.30577195,0,1
0.30627195,0,0
0.30677165,0,1
0.30727165,0,0
0.3077714,0,1
0.3082714,0,0
0.30877115,0,1
0.30927115,0,0
0.3097709,0,1
0.3102709,0,0
0.31077065,0,1
0.3112706,0,0
0.3117703,0,1
0.31227025,0,0
0.31277,0,1
0.31327,0,0
0.31376965,0,1
0.31426965,0,0
0.3147694,0,1
0.31526935,0,0
0.31576905,0,1
0.31626905,0,0
0.31676875,0,1
0.31726875,0,0
0.3177685,0,1
0.3182685,0,0
0.31876825,0,1
0.31926825,0,0
0.319768,0,1
0.320268,0,0
0.3207677,0,1
0.3212677,0,0
0.32176745,0,1
0.32226745,0,0
0.32276715,0,1
0.32326715,0,0
0.3237669,0,1
0.32426695,0,0
0.3247667,0,1
0.32526665,0,0
0.3257664,0,1
0.32626635,0,0
0.32676605,0,1
0.327266,0,0
0.3277657,0,1
0.3282657,0,0
0.3287654,0,1
0.3292653,0,0
0.329765,0,1
0.33026495,0,0
0.33076465,0,1
0.3312646,0,0
0.33176435,0,1
0.33226425,0,0
